time,waist_pos,shoulder_pos,elbow_pos,forearm_roll_pos,wrist_angle_pos,wrist_rotate_pos
1.782207030841174364e+09,-5.062136799097061157e-02,-1.886796355247497559e-01,-3.681553900241851807e-02,1.533980830572545528e-03,1.061514735221862793e+00,1.702718734741210938e-01
1.782207030851139307e+09,-5.062136799097061157e-02,-1.886796355247497559e-01,-3.681553900241851807e-02,1.533980830572545528e-03,1.064582705497741699e+00,1.702718734741210938e-01
1.782207030861134291e+09,-5.062136799097061157e-02,-1.886796355247497559e-01,-3.681553900241851807e-02,1.533980830572545528e-03,1.067650675773620605e+00,1.702718734741210938e-01
1.782207030871249914e+09,-5.062136799097061157e-02,-1.886796355247497559e-01,-3.681553900241851807e-02,1.533980830572545528e-03,1.070718646049499512e+00,1.702718734741210938e-01
1.782207030881210804e+09,-5.062136799097061157e-02,-1.902136206626892090e-01,-3.681553900241851807e-02,1.533980830572545528e-03,1.073786616325378418e+00,1.718058586120605469e-01
1.782207030891232729e+09,-5.062136799097061157e-02,-1.902136206626892090e-01,-3.681553900241851807e-02,1.533980830572545528e-03,1.076854586601257324e+00,1.702718734741210938e-01
1.782207030901192665e+09,-5.062136799097061157e-02,-1.886796355247497559e-01,-3.681553900241851807e-02,1.533980830572545528e-03,1.079922556877136230e+00,1.702718734741210938e-01
1.782207030911529779e+09,-5.062136799097061157e-02,-1.886796355247497559e-01,-3.681553900241851807e-02,1.533980830572545528e-03,1.082990407943725586e+00,1.702718734741210938e-01
1.782207030921108484e+09,-5.062136799097061157e-02,-1.886796355247497559e-01,-3.681553900241851807e-02,1.533980830572545528e-03,1.086058378219604492e+00,1.702718734741210938e-01
1.782207030931345463e+09,-5.062136799097061157e-02,-1.902136206626892090e-01,-3.681553900241851807e-02,0.000000000000000000e+00,1.089126348495483398e+00,1.702718734741210938e-01
1.782207030941135168e+09,-5.062136799097061157e-02,-1.902136206626892090e-01,-3.681553900241851807e-02,1.533980830572545528e-03,1.092194318771362305e+00,1.702718734741210938e-01
1.782207030951136589e+09,-5.062136799097061157e-02,-1.886796355247497559e-01,-3.681553900241851807e-02,1.533980830572545528e-03,1.095262289047241211e+00,1.702718734741210938e-01
1.782207030961374044e+09,-5.062136799097061157e-02,-1.902136206626892090e-01,-3.681553900241851807e-02,1.533980830572545528e-03,1.098330259323120117e+00,1.702718734741210938e-01
1.782207030971109152e+09,-5.062136799097061157e-02,-1.902136206626892090e-01,-3.681553900241851807e-02,1.533980830572545528e-03,1.102932214736938477e+00,1.702718734741210938e-01
1.782207030981177807e+09,-5.062136799097061157e-02,-1.886796355247497559e-01,-3.681553900241851807e-02,1.533980830572545528e-03,1.104466199874877930e+00,1.702718734741210938e-01
1.782207030991259813e+09,-5.062136799097061157e-02,-1.902136206626892090e-01,-3.681553900241851807e-02,1.533980830572545528e-03,1.107534170150756836e+00,1.702718734741210938e-01
1.782207031001178741e+09,-5.062136799097061157e-02,-1.886796355247497559e-01,-3.681553900241851807e-02,1.533980830572545528e-03,1.110602140426635742e+00,1.702718734741210938e-01
1.782207031011296988e+09,-5.062136799097061157e-02,-1.886796355247497559e-01,-3.681553900241851807e-02,1.533980830572545528e-03,1.113670110702514648e+00,1.702718734741210938e-01
1.782207031021094561e+09,-5.062136799097061157e-02,-1.902136206626892090e-01,-3.681553900241851807e-02,1.533980830572545528e-03,1.116738080978393555e+00,1.702718734741210938e-01
1.782207031031140566e+09,-5.062136799097061157e-02,-1.902136206626892090e-01,-3.681553900241851807e-02,1.533980830572545528e-03,1.119806051254272461e+00,1.702718734741210938e-01
1.782207031041223526e+09,-5.062136799097061157e-02,-1.886796355247497559e-01,-3.681553900241851807e-02,0.000000000000000000e+00,1.122874021530151367e+00,1.702718734741210938e-01
1.782207031051079273e+09,-5.062136799097061157e-02,-1.886796355247497559e-01,-3.681553900241851807e-02,1.533980830572545528e-03,1.124408006668090820e+00,1.702718734741210938e-01
1.782207031061281443e+09,-5.062136799097061157e-02,-1.886796355247497559e-01,-3.681553900241851807e-02,1.533980830572545528e-03,1.127475857734680176e+00,1.702718734741210938e-01
1.782207031071125269e+09,-5.062136799097061157e-02,-1.902136206626892090e-01,-3.681553900241851807e-02,1.533980830572545528e-03,1.129009842872619629e+00,1.702718734741210938e-01
1.782207031081178904e+09,-5.062136799097061157e-02,-1.886796355247497559e-01,-3.681553900241851807e-02,1.533980830572545528e-03,1.132077813148498535e+00,1.702718734741210938e-01
1.782207031091393232e+09,-5.062136799097061157e-02,-1.886796355247497559e-01,-3.681553900241851807e-02,1.533980830572545528e-03,1.135145783424377441e+00,1.702718734741210938e-01
1.782207031101061821e+09,-5.062136799097061157e-02,-1.886796355247497559e-01,-3.681553900241851807e-02,1.533980830572545528e-03,1.136679768562316895e+00,1.702718734741210938e-01
1.782207031111194611e+09,-5.062136799097061157e-02,-1.902136206626892090e-01,-3.681553900241851807e-02,1.533980830572545528e-03,1.139747738838195801e+00,1.702718734741210938e-01
1.782207031121464729e+09,-5.062136799097061157e-02,-1.902136206626892090e-01,-3.681553900241851807e-02,1.533980830572545528e-03,1.142815709114074707e+00,1.702718734741210938e-01
1.782207031131145239e+09,-5.062136799097061157e-02,-1.886796355247497559e-01,-3.681553900241851807e-02,1.533980830572545528e-03,1.145883679389953613e+00,1.702718734741210938e-01
1.782207031141187191e+09,-5.062136799097061157e-02,-1.886796355247497559e-01,-3.681553900241851807e-02,1.533980830572545528e-03,1.148951649665832520e+00,1.702718734741210938e-01
1.782207031151265621e+09,-5.062136799097061157e-02,-1.886796355247497559e-01,-3.681553900241851807e-02,1.533980830572545528e-03,1.150485634803771973e+00,1.702718734741210938e-01
1.782207031161275625e+09,-5.062136799097061157e-02,-1.902136206626892090e-01,-3.681553900241851807e-02,1.533980830572545528e-03,1.153553605079650879e+00,1.702718734741210938e-01
1.782207031171445847e+09,-5.062136799097061157e-02,-1.902136206626892090e-01,-3.681553900241851807e-02,1.533980830572545528e-03,1.156621575355529785e+00,1.702718734741210938e-01
1.782207031181137323e+09,-5.062136799097061157e-02,-1.902136206626892090e-01,-3.681553900241851807e-02,1.533980830572545528e-03,1.158155560493469238e+00,1.702718734741210938e-01
1.782207031191225767e+09,-5.062136799097061157e-02,-1.886796355247497559e-01,-3.681553900241851807e-02,1.533980830572545528e-03,1.161223530769348145e+00,1.702718734741210938e-01
1.782207031201072454e+09,-5.062136799097061157e-02,-1.902136206626892090e-01,-3.681553900241851807e-02,1.533980830572545528e-03,1.164291501045227051e+00,1.702718734741210938e-01
1.782207031211233854e+09,-5.062136799097061157e-02,-1.902136206626892090e-01,-3.681553900241851807e-02,1.533980830572545528e-03,1.167359471321105957e+00,1.702718734741210938e-01
1.782207031221745253e+09,-5.062136799097061157e-02,-1.886796355247497559e-01,-3.681553900241851807e-02,1.533980830572545528e-03,1.168893337249755859e+00,1.702718734741210938e-01
1.782207031231119156e+09,-5.062136799097061157e-02,-1.886796355247497559e-01,-3.681553900241851807e-02,1.533980830572545528e-03,1.171961307525634766e+00,1.702718734741210938e-01
1.782207031241237402e+09,-5.062136799097061157e-02,-1.902136206626892090e-01,-3.681553900241851807e-02,1.533980830572545528e-03,1.175029277801513672e+00,1.702718734741210938e-01
1.782207031251174927e+09,-5.062136799097061157e-02,-1.902136206626892090e-01,-3.681553900241851807e-02,1.533980830572545528e-03,1.178097248077392578e+00,1.702718734741210938e-01
1.782207031261149645e+09,-5.062136799097061157e-02,-1.902136206626892090e-01,-3.681553900241851807e-02,1.533980830572545528e-03,1.181165218353271484e+00,1.702718734741210938e-01
1.782207031271070480e+09,-5.062136799097061157e-02,-1.886796355247497559e-01,-3.681553900241851807e-02,1.533980830572545528e-03,1.184233188629150391e+00,1.702718734741210938e-01
1.782207031281280756e+09,-5.062136799097061157e-02,-1.902136206626892090e-01,-3.681553900241851807e-02,1.533980830572545528e-03,1.187301158905029297e+00,1.702718734741210938e-01
1.782207031291115761e+09,-5.062136799097061157e-02,-1.886796355247497559e-01,-3.681553900241851807e-02,0.000000000000000000e+00,1.188835144042968750e+00,1.702718734741210938e-01
1.782207031301163435e+09,-5.062136799097061157e-02,-1.902136206626892090e-01,-3.681553900241851807e-02,1.533980830572545528e-03,1.191903114318847656e+00,1.702718734741210938e-01
1.782207031311273813e+09,-5.062136799097061157e-02,-1.902136206626892090e-01,-3.681553900241851807e-02,0.000000000000000000e+00,1.194971084594726562e+00,1.702718734741210938e-01
1.782207031321277618e+09,-5.062136799097061157e-02,-1.886796355247497559e-01,-3.681553900241851807e-02,1.533980830572545528e-03,1.196505069732666016e+00,1.702718734741210938e-01
1.782207031331274748e+09,-5.062136799097061157e-02,-1.886796355247497559e-01,-3.681553900241851807e-02,1.533980830572545528e-03,1.198039054870605469e+00,1.702718734741210938e-01
1.782207031341152191e+09,-5.062136799097061157e-02,-1.902136206626892090e-01,-3.681553900241851807e-02,1.533980830572545528e-03,1.199573040008544922e+00,1.702718734741210938e-01
1.782207031351140976e+09,-5.062136799097061157e-02,-1.886796355247497559e-01,-3.681553900241851807e-02,1.533980830572545528e-03,1.202641010284423828e+00,1.702718734741210938e-01
1.782207031361205578e+09,-5.062136799097061157e-02,-1.886796355247497559e-01,-3.681553900241851807e-02,1.533980830572545528e-03,1.202641010284423828e+00,1.702718734741210938e-01
1.782207031371109486e+09,-5.062136799097061157e-02,-1.902136206626892090e-01,-3.681553900241851807e-02,1.533980830572545528e-03,1.204174995422363281e+00,1.702718734741210938e-01
1.782207031381223917e+09,-5.062136799097061157e-02,-1.886796355247497559e-01,-3.681553900241851807e-02,1.533980830572545528e-03,1.205708980560302734e+00,1.702718734741210938e-01
1.782207031391307116e+09,-5.062136799097061157e-02,-1.886796355247497559e-01,-3.681553900241851807e-02,1.533980830572545528e-03,1.207242965698242188e+00,1.702718734741210938e-01
1.782207031401142597e+09,-5.062136799097061157e-02,-1.902136206626892090e-01,-3.681553900241851807e-02,1.533980830572545528e-03,1.207242965698242188e+00,1.702718734741210938e-01
1.782207031411273479e+09,-5.062136799097061157e-02,-1.886796355247497559e-01,-3.681553900241851807e-02,1.533980830572545528e-03,1.208776950836181641e+00,1.702718734741210938e-01
1.782207031421225309e+09,-5.062136799097061157e-02,-1.902136206626892090e-01,-3.681553900241851807e-02,1.533980830572545528e-03,1.208776950836181641e+00,1.702718734741210938e-01
1.782207031431129456e+09,-5.062136799097061157e-02,-1.886796355247497559e-01,-3.681553900241851807e-02,1.533980830572545528e-03,1.210310816764831543e+00,1.702718734741210938e-01
1.782207031441361427e+09,-5.062136799097061157e-02,-1.902136206626892090e-01,-3.681553900241851807e-02,1.533980830572545528e-03,1.210310816764831543e+00,1.702718734741210938e-01
1.782207031451147795e+09,-5.062136799097061157e-02,-1.886796355247497559e-01,-3.681553900241851807e-02,1.533980830572545528e-03,1.210310816764831543e+00,1.702718734741210938e-01
1.782207031461146116e+09,-5.062136799097061157e-02,-1.902136206626892090e-01,-3.681553900241851807e-02,1.533980830572545528e-03,1.210310816764831543e+00,1.702718734741210938e-01
1.782207031471588373e+09,-5.062136799097061157e-02,-1.886796355247497559e-01,-3.681553900241851807e-02,1.533980830572545528e-03,1.210310816764831543e+00,1.702718734741210938e-01
1.782207031481148720e+09,-5.062136799097061157e-02,-1.886796355247497559e-01,-3.681553900241851807e-02,1.533980830572545528e-03,1.210310816764831543e+00,1.702718734741210938e-01
1.782207031491204262e+09,-5.062136799097061157e-02,-1.902136206626892090e-01,-3.681553900241851807e-02,1.533980830572545528e-03,1.211844801902770996e+00,1.702718734741210938e-01
1.782207031501164913e+09,-5.062136799097061157e-02,-1.886796355247497559e-01,-3.681553900241851807e-02,1.533980830572545528e-03,1.210310816764831543e+00,1.702718734741210938e-01
1.782207031511181355e+09,-5.062136799097061157e-02,-1.902136206626892090e-01,-3.681553900241851807e-02,1.533980830572545528e-03,1.210310816764831543e+00,1.702718734741210938e-01
1.782207031521489382e+09,-5.062136799097061157e-02,-1.886796355247497559e-01,-3.681553900241851807e-02,1.533980830572545528e-03,1.210310816764831543e+00,1.702718734741210938e-01
1.782207031531123400e+09,-5.062136799097061157e-02,-1.902136206626892090e-01,-3.681553900241851807e-02,1.533980830572545528e-03,1.210310816764831543e+00,1.702718734741210938e-01
1.782207031541202068e+09,-5.062136799097061157e-02,-1.886796355247497559e-01,-3.681553900241851807e-02,1.533980830572545528e-03,1.210310816764831543e+00,1.702718734741210938e-01
1.782207031551051378e+09,-5.062136799097061157e-02,-1.886796355247497559e-01,-3.681553900241851807e-02,1.533980830572545528e-03,1.210310816764831543e+00,1.702718734741210938e-01
1.782207031561177969e+09,-5.062136799097061157e-02,-1.902136206626892090e-01,-3.681553900241851807e-02,1.533980830572545528e-03,1.211844801902770996e+00,1.702718734741210938e-01
1.782207031571733952e+09,-5.062136799097061157e-02,-1.902136206626892090e-01,-3.681553900241851807e-02,1.533980830572545528e-03,1.210310816764831543e+00,1.702718734741210938e-01
1.782207031581137896e+09,-5.062136799097061157e-02,-1.902136206626892090e-01,-3.681553900241851807e-02,1.533980830572545528e-03,1.210310816764831543e+00,1.702718734741210938e-01
1.782207031591192007e+09,-5.062136799097061157e-02,-1.902136206626892090e-01,-3.681553900241851807e-02,1.533980830572545528e-03,1.210310816764831543e+00,1.702718734741210938e-01
1.782207031601220846e+09,-5.062136799097061157e-02,-1.902136206626892090e-01,-3.681553900241851807e-02,1.533980830572545528e-03,1.210310816764831543e+00,1.702718734741210938e-01
1.782207031611132383e+09,-5.062136799097061157e-02,-1.886796355247497559e-01,-3.681553900241851807e-02,1.533980830572545528e-03,1.210310816764831543e+00,1.702718734741210938e-01
1.782207031621559858e+09,-5.062136799097061157e-02,-1.886796355247497559e-01,-3.681553900241851807e-02,1.533980830572545528e-03,1.210310816764831543e+00,1.702718734741210938e-01
1.782207031631189346e+09,-5.062136799097061157e-02,-1.886796355247497559e-01,-3.681553900241851807e-02,1.533980830572545528e-03,1.210310816764831543e+00,1.702718734741210938e-01
1.782207031641381264e+09,-5.062136799097061157e-02,-1.886796355247497559e-01,-3.681553900241851807e-02,1.533980830572545528e-03,1.210310816764831543e+00,1.702718734741210938e-01
1.782207031651265383e+09,-5.062136799097061157e-02,-1.902136206626892090e-01,-3.681553900241851807e-02,1.533980830572545528e-03,1.210310816764831543e+00,1.702718734741210938e-01
1.782207031661357641e+09,-5.062136799097061157e-02,-1.902136206626892090e-01,-3.681553900241851807e-02,1.533980830572545528e-03,1.210310816764831543e+00,1.702718734741210938e-01
1.782207031671463490e+09,-5.062136799097061157e-02,-1.902136206626892090e-01,-3.681553900241851807e-02,1.533980830572545528e-03,1.210310816764831543e+00,1.702718734741210938e-01
1.782207031681061268e+09,-5.062136799097061157e-02,-1.886796355247497559e-01,-3.681553900241851807e-02,1.533980830572545528e-03,1.210310816764831543e+00,1.702718734741210938e-01
1.782207031691064835e+09,-5.062136799097061157e-02,-1.886796355247497559e-01,-3.681553900241851807e-02,1.533980830572545528e-03,1.210310816764831543e+00,1.702718734741210938e-01
1.782207031701196432e+09,-5.062136799097061157e-02,-1.886796355247497559e-01,-3.681553900241851807e-02,1.533980830572545528e-03,1.210310816764831543e+00,1.702718734741210938e-01
1.782207031711171627e+09,-5.062136799097061157e-02,-1.886796355247497559e-01,-3.681553900241851807e-02,1.533980830572545528e-03,1.210310816764831543e+00,1.702718734741210938e-01
1.782207031721060514e+09,-5.062136799097061157e-02,-1.902136206626892090e-01,-3.681553900241851807e-02,1.533980830572545528e-03,1.210310816764831543e+00,1.702718734741210938e-01
1.782207031731503010e+09,-5.062136799097061157e-02,-1.886796355247497559e-01,-3.681553900241851807e-02,1.533980830572545528e-03,1.210310816764831543e+00,1.702718734741210938e-01
1.782207031741504192e+09,-5.062136799097061157e-02,-1.902136206626892090e-01,-3.681553900241851807e-02,1.533980830572545528e-03,1.210310816764831543e+00,1.702718734741210938e-01
1.782207031751206398e+09,-5.062136799097061157e-02,-1.886796355247497559e-01,-3.681553900241851807e-02,1.533980830572545528e-03,1.210310816764831543e+00,1.702718734741210938e-01
1.782207031761373997e+09,-5.062136799097061157e-02,-1.902136206626892090e-01,-3.681553900241851807e-02,1.533980830572545528e-03,1.210310816764831543e+00,1.702718734741210938e-01
1.782207031771211147e+09,-5.062136799097061157e-02,-1.902136206626892090e-01,-3.681553900241851807e-02,1.533980830572545528e-03,1.210310816764831543e+00,1.702718734741210938e-01
1.782207031781224012e+09,-5.062136799097061157e-02,-1.886796355247497559e-01,-3.681553900241851807e-02,1.533980830572545528e-03,1.210310816764831543e+00,1.702718734741210938e-01
1.782207031791239262e+09,-5.062136799097061157e-02,-1.886796355247497559e-01,-3.681553900241851807e-02,1.533980830572545528e-03,1.210310816764831543e+00,1.702718734741210938e-01
1.782207031801170588e+09,-5.062136799097061157e-02,-1.902136206626892090e-01,-3.681553900241851807e-02,1.533980830572545528e-03,1.210310816764831543e+00,1.702718734741210938e-01
1.782207031811578512e+09,-5.062136799097061157e-02,-1.902136206626892090e-01,-3.681553900241851807e-02,1.533980830572545528e-03,1.210310816764831543e+00,1.702718734741210938e-01
1.782207031821515083e+09,-5.062136799097061157e-02,-1.902136206626892090e-01,-3.681553900241851807e-02,1.533980830572545528e-03,1.210310816764831543e+00,1.702718734741210938e-01
1.782207031831127882e+09,-5.062136799097061157e-02,-1.902136206626892090e-01,-3.681553900241851807e-02,1.533980830572545528e-03,1.210310816764831543e+00,1.702718734741210938e-01
1.782207031841224194e+09,-5.062136799097061157e-02,-1.886796355247497559e-01,-3.681553900241851807e-02,1.533980830572545528e-03,1.211844801902770996e+00,1.702718734741210938e-01
1.782207031851111412e+09,-5.062136799097061157e-02,-1.902136206626892090e-01,-3.681553900241851807e-02,1.533980830572545528e-03,1.210310816764831543e+00,1.702718734741210938e-01
1.782207031861179352e+09,-5.062136799097061157e-02,-1.886796355247497559e-01,-3.681553900241851807e-02,1.533980830572545528e-03,1.210310816764831543e+00,1.702718734741210938e-01
1.782207031871255875e+09,-5.062136799097061157e-02,-1.886796355247497559e-01,-3.681553900241851807e-02,1.533980830572545528e-03,1.211844801902770996e+00,1.702718734741210938e-01
1.782207031881046295e+09,-5.062136799097061157e-02,-1.886796355247497559e-01,-3.681553900241851807e-02,1.533980830572545528e-03,1.210310816764831543e+00,1.702718734741210938e-01
1.782207031891326427e+09,-5.062136799097061157e-02,-1.886796355247497559e-01,-3.681553900241851807e-02,0.000000000000000000e+00,1.210310816764831543e+00,1.702718734741210938e-01
1.782207031901275396e+09,-5.062136799097061157e-02,-1.902136206626892090e-01,-3.681553900241851807e-02,1.533980830572545528e-03,1.211844801902770996e+00,1.702718734741210938e-01
1.782207031911280394e+09,-5.062136799097061157e-02,-1.902136206626892090e-01,-3.681553900241851807e-02,1.533980830572545528e-03,1.210310816764831543e+00,1.702718734741210938e-01
1.782207031921340942e+09,-5.062136799097061157e-02,-1.902136206626892090e-01,-3.681553900241851807e-02,1.533980830572545528e-03,1.210310816764831543e+00,1.702718734741210938e-01
1.782207031931184053e+09,-5.062136799097061157e-02,-1.886796355247497559e-01,-3.681553900241851807e-02,1.533980830572545528e-03,1.211844801902770996e+00,1.702718734741210938e-01
1.782207031941188812e+09,-5.062136799097061157e-02,-1.902136206626892090e-01,-3.681553900241851807e-02,1.533980830572545528e-03,1.210310816764831543e+00,1.702718734741210938e-01
1.782207031951363087e+09,-5.062136799097061157e-02,-1.902136206626892090e-01,-3.681553900241851807e-02,1.533980830572545528e-03,1.210310816764831543e+00,1.702718734741210938e-01
1.782207031961196184e+09,-5.062136799097061157e-02,-1.902136206626892090e-01,-3.681553900241851807e-02,1.533980830572545528e-03,1.211844801902770996e+00,1.702718734741210938e-01
1.782207031971230745e+09,-5.062136799097061157e-02,-1.886796355247497559e-01,-3.681553900241851807e-02,0.000000000000000000e+00,1.210310816764831543e+00,1.702718734741210938e-01
1.782207031981632471e+09,-5.062136799097061157e-02,-1.886796355247497559e-01,-3.681553900241851807e-02,1.533980830572545528e-03,1.210310816764831543e+00,1.702718734741210938e-01
1.782207031991247177e+09,-5.062136799097061157e-02,-1.886796355247497559e-01,-3.681553900241851807e-02,1.533980830572545528e-03,1.210310816764831543e+00,1.702718734741210938e-01
1.782207032001202345e+09,-5.062136799097061157e-02,-1.886796355247497559e-01,-3.681553900241851807e-02,0.000000000000000000e+00,1.210310816764831543e+00,1.702718734741210938e-01
1.782207032011229753e+09,-5.062136799097061157e-02,-1.886796355247497559e-01,-3.681553900241851807e-02,1.533980830572545528e-03,1.210310816764831543e+00,1.702718734741210938e-01
1.782207032021167755e+09,-5.062136799097061157e-02,-1.886796355247497559e-01,-3.681553900241851807e-02,1.533980830572545528e-03,1.210310816764831543e+00,1.702718734741210938e-01
1.782207032031641245e+09,-5.062136799097061157e-02,-1.886796355247497559e-01,-3.681553900241851807e-02,1.533980830572545528e-03,1.210310816764831543e+00,1.702718734741210938e-01
1.782207032041118145e+09,-5.062136799097061157e-02,-1.886796355247497559e-01,-3.681553900241851807e-02,1.533980830572545528e-03,1.210310816764831543e+00,1.702718734741210938e-01
1.782207032051227570e+09,-5.062136799097061157e-02,-1.902136206626892090e-01,-3.681553900241851807e-02,1.533980830572545528e-03,1.211844801902770996e+00,1.702718734741210938e-01
1.782207032061101198e+09,-5.062136799097061157e-02,-1.886796355247497559e-01,-3.681553900241851807e-02,1.533980830572545528e-03,1.210310816764831543e+00,1.702718734741210938e-01
1.782207032071135283e+09,-5.062136799097061157e-02,-1.902136206626892090e-01,-3.681553900241851807e-02,1.533980830572545528e-03,1.210310816764831543e+00,1.702718734741210938e-01
1.782207032081353426e+09,-5.062136799097061157e-02,-1.902136206626892090e-01,-3.681553900241851807e-02,1.533980830572545528e-03,1.210310816764831543e+00,1.702718734741210938e-01
1.782207032091228247e+09,-5.062136799097061157e-02,-1.902136206626892090e-01,-3.681553900241851807e-02,1.533980830572545528e-03,1.210310816764831543e+00,1.702718734741210938e-01
1.782207032101428747e+09,-5.062136799097061157e-02,-1.886796355247497559e-01,-3.681553900241851807e-02,0.000000000000000000e+00,1.210310816764831543e+00,1.702718734741210938e-01
1.782207032111349344e+09,-5.062136799097061157e-02,-1.902136206626892090e-01,-3.681553900241851807e-02,1.533980830572545528e-03,1.211844801902770996e+00,1.702718734741210938e-01
1.782207032121139288e+09,-5.062136799097061157e-02,-1.902136206626892090e-01,-3.681553900241851807e-02,1.533980830572545528e-03,1.210310816764831543e+00,1.702718734741210938e-01
1.782207032131136656e+09,-5.062136799097061157e-02,-1.902136206626892090e-01,-3.681553900241851807e-02,1.533980830572545528e-03,1.210310816764831543e+00,1.702718734741210938e-01
1.782207032141436577e+09,-5.062136799097061157e-02,-1.886796355247497559e-01,-3.681553900241851807e-02,1.533980830572545528e-03,1.210310816764831543e+00,1.702718734741210938e-01
1.782207032151186228e+09,-5.062136799097061157e-02,-1.886796355247497559e-01,-3.681553900241851807e-02,1.533980830572545528e-03,1.210310816764831543e+00,1.702718734741210938e-01
1.782207032161156654e+09,-5.062136799097061157e-02,-1.886796355247497559e-01,-3.681553900241851807e-02,1.533980830572545528e-03,1.210310816764831543e+00,1.702718734741210938e-01
1.782207032171090126e+09,-5.062136799097061157e-02,-1.886796355247497559e-01,-3.681553900241851807e-02,1.533980830572545528e-03,1.210310816764831543e+00,1.702718734741210938e-01
1.782207032181161404e+09,-5.062136799097061157e-02,-1.886796355247497559e-01,-3.681553900241851807e-02,1.533980830572545528e-03,1.211844801902770996e+00,1.702718734741210938e-01
1.782207032191277266e+09,-5.062136799097061157e-02,-1.886796355247497559e-01,-3.681553900241851807e-02,1.533980830572545528e-03,1.210310816764831543e+00,1.702718734741210938e-01
1.782207032201090097e+09,-5.062136799097061157e-02,-1.886796355247497559e-01,-3.681553900241851807e-02,1.533980830572545528e-03,1.210310816764831543e+00,1.702718734741210938e-01
1.782207032211177826e+09,-5.062136799097061157e-02,-1.902136206626892090e-01,-3.681553900241851807e-02,1.533980830572545528e-03,1.210310816764831543e+00,1.702718734741210938e-01
1.782207032221438885e+09,-5.062136799097061157e-02,-1.902136206626892090e-01,-3.681553900241851807e-02,1.533980830572545528e-03,1.210310816764831543e+00,1.702718734741210938e-01
1.782207032231104612e+09,-5.062136799097061157e-02,-1.902136206626892090e-01,-3.681553900241851807e-02,0.000000000000000000e+00,1.210310816764831543e+00,1.702718734741210938e-01
1.782207032241359949e+09,-5.062136799097061157e-02,-1.886796355247497559e-01,-3.681553900241851807e-02,1.533980830572545528e-03,1.210310816764831543e+00,1.702718734741210938e-01
1.782207032251179695e+09,-5.062136799097061157e-02,-1.886796355247497559e-01,-3.681553900241851807e-02,1.533980830572545528e-03,1.211844801902770996e+00,1.702718734741210938e-01
1.782207032261156321e+09,-5.062136799097061157e-02,-1.902136206626892090e-01,-3.681553900241851807e-02,1.533980830572545528e-03,1.210310816764831543e+00,1.702718734741210938e-01
1.782207032271354675e+09,-5.062136799097061157e-02,-1.886796355247497559e-01,-3.681553900241851807e-02,1.533980830572545528e-03,1.210310816764831543e+00,1.702718734741210938e-01
1.782207032281418324e+09,-5.062136799097061157e-02,-1.902136206626892090e-01,-3.681553900241851807e-02,1.533980830572545528e-03,1.210310816764831543e+00,1.702718734741210938e-01
1.782207032291275501e+09,-5.062136799097061157e-02,-1.886796355247497559e-01,-3.681553900241851807e-02,1.533980830572545528e-03,1.210310816764831543e+00,1.702718734741210938e-01
1.782207032301749706e+09,-5.062136799097061157e-02,-1.886796355247497559e-01,-3.681553900241851807e-02,1.533980830572545528e-03,1.210310816764831543e+00,1.702718734741210938e-01
1.782207032311191797e+09,-5.062136799097061157e-02,-1.902136206626892090e-01,-3.681553900241851807e-02,1.533980830572545528e-03,1.210310816764831543e+00,1.702718734741210938e-01
1.782207032321169853e+09,-5.062136799097061157e-02,-1.886796355247497559e-01,-3.681553900241851807e-02,1.533980830572545528e-03,1.210310816764831543e+00,1.702718734741210938e-01
1.782207032331067801e+09,-5.062136799097061157e-02,-1.902136206626892090e-01,-3.681553900241851807e-02,1.533980830572545528e-03,1.210310816764831543e+00,1.702718734741210938e-01
1.782207032341182709e+09,-5.062136799097061157e-02,-1.886796355247497559e-01,-3.681553900241851807e-02,1.533980830572545528e-03,1.210310816764831543e+00,1.702718734741210938e-01
1.782207032351426601e+09,-5.062136799097061157e-02,-1.902136206626892090e-01,-3.681553900241851807e-02,1.533980830572545528e-03,1.210310816764831543e+00,1.702718734741210938e-01
1.782207032361225367e+09,-5.062136799097061157e-02,-1.886796355247497559e-01,-3.681553900241851807e-02,1.533980830572545528e-03,1.210310816764831543e+00,1.702718734741210938e-01
1.782207032371301174e+09,-5.062136799097061157e-02,-1.886796355247497559e-01,-3.681553900241851807e-02,1.533980830572545528e-03,1.210310816764831543e+00,1.702718734741210938e-01
1.782207032381163359e+09,-5.062136799097061157e-02,-1.886796355247497559e-01,-3.681553900241851807e-02,0.000000000000000000e+00,1.210310816764831543e+00,1.702718734741210938e-01
1.782207032391280413e+09,-5.062136799097061157e-02,-1.902136206626892090e-01,-3.681553900241851807e-02,1.533980830572545528e-03,1.210310816764831543e+00,1.702718734741210938e-01
1.782207032401684523e+09,-5.062136799097061157e-02,-1.902136206626892090e-01,-3.681553900241851807e-02,1.533980830572545528e-03,1.210310816764831543e+00,1.702718734741210938e-01
1.782207032411129713e+09,-5.062136799097061157e-02,-1.902136206626892090e-01,-3.681553900241851807e-02,1.533980830572545528e-03,1.210310816764831543e+00,1.702718734741210938e-01
1.782207032421168327e+09,-5.062136799097061157e-02,-1.902136206626892090e-01,-3.681553900241851807e-02,1.533980830572545528e-03,1.210310816764831543e+00,1.702718734741210938e-01
1.782207032431385279e+09,-5.062136799097061157e-02,-1.902136206626892090e-01,-3.681553900241851807e-02,1.533980830572545528e-03,1.210310816764831543e+00,1.702718734741210938e-01
